study,openalex_id,doi,title,year,status,audit_action,audit_flags,cited_by_count
maria_etal2023,https://openalex.org/W1997475389,https://doi.org/10.1038/nclimate1814,Oblivious money-men,2013,filtered_out,remove,no_abstract_irrelevant,2.0
maria_etal2023,https://openalex.org/W3080946729,https://doi.org/10.31014/aior.1992.02.03.125,Green Economy and Access to Finance in Georgia (Going Beyond the Commercial Banking Sector to Finance Businesses in Georgia),2019,filtered_out,,,
maria_etal2023,https://openalex.org/W2187942901,https://doi.org/10.3362/1755-1986.2015.020,Is green microfinance ‘investment ready’? Perspective of an international impact investor,2015,not_captured,,,
maria_etal2023,https://openalex.org/W3021403785,https://doi.org/10.2471/blt.19.239616,"The evolution of community-based primary health care, Slovenia",2020,not_captured,,,
maria_etal2023,https://openalex.org/W3089171566,,Climate and Environmental Risk management in Italian banks,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2488138880,,Experiences of green credit development - lessons learned to Vietnam,2016,not_captured,,,
maria_etal2023,https://openalex.org/W2964411239,https://doi.org/10.1007/978-3-030-16522-2_9,Sustainable Public Finance and Debt Management,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3134107705,https://doi.org/10.22495/rgcv11i1p3,Sustainable vs. not sustainable cooperative banks business model: The case of GBCI and the authority view,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2269790361,https://doi.org/10.1007/s00103-015-2302-7,Die Sicherung der Nachhaltigkeit von Biobanken,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3202263747,https://doi.org/10.1016/s0140-6736(21)01911-5,Functioning of the International Health Regulations during the COVID-19 pandemic,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3091010103,https://doi.org/10.3390/jrfm13100235,The Architecture of Financial Networks and Models of Financial Instruments According to the “Just Transition Mechanism” at the European Level,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4247091949,https://doi.org/10.1007/978-3-030-05624-7_12,Decentralized Finance,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2929828523,https://doi.org/10.12688/wellcomeopenres.14769.2,Malaria elimination transmission and costing in the Asia-Pacific: Developing an investment case,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2182313014,,Health Information Position in New Reform of American Health Care System,2011,not_captured,,,
maria_etal2023,https://openalex.org/W3212174143,https://doi.org/10.1007/978-3-030-87918-1_6,Financing the Transition,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2066042764,https://doi.org/10.1016/j.vaccine.2008.07.061,The GAVI Financing Task Force: One model of partner collaboration,2008,not_captured,,,
maria_etal2023,https://openalex.org/W3199453688,https://doi.org/10.35120/kij3001165d,THE SOVEREIGN GREEN BONDS MARKET IN THE EUROPEAN UNION: ANALYSIS AND GOOD PRACTICES,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3099041659,https://doi.org/10.4324/9781003021667-5,The Belt and Road Initiative and China’s green foreign direct investment 1,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3042241623,https://doi.org/10.26425/1816-4277-2020-5-178-185,BLOCKCHAIN PERSPECTIVES IN THE DEVELOPMENT OF GREEN ECONOMY FINANCE,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2750379993,https://doi.org/10.21511/ee.08(3).2017.01,"Exploratory results of green production, sale, willing to pay and financing: case of Bangladesh",2017,not_captured,,,
maria_etal2023,https://openalex.org/W1964818608,https://doi.org/10.1016/s0964-5691(98)00023-4,ICM training for marine pollution prevention and management,1998,not_captured,,,
maria_etal2023,https://openalex.org/W3165715017,https://doi.org/10.1016/j.oneear.2021.04.021,Transforming toward sustainability through financial markets: Four challenges and how to turn them into opportunities,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2010733927,https://doi.org/10.2165/0148581-200911010-00003,Pediatric Pharmacotherapy Issues in Africa,2009,not_captured,,,
maria_etal2023,https://openalex.org/W2187341036,https://doi.org/10.20506/rst.31.2.2149,Good governance of animal health systems and public-private partnerships: an Australian case study,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2736708268,,The SELFIE Framework for Integrated Care for Multi-Morbidity,2017,not_captured,,,
maria_etal2023,https://openalex.org/W1968186813,https://doi.org/10.1111/tmi.12233,Estimating the costs of implementing the rotavirus vaccine in the national immunisation programme: the case of Malawi,2013,not_captured,,,
maria_etal2023,https://openalex.org/W3170695005,https://doi.org/10.4018/978-1-7998-7967-1.ch018,Financing Green Electricity in Nigeria for Economic Growth,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2102023710,https://doi.org/10.1016/s0140-6736(04)17160-2,Evidence-based action needed on health systems,2004,not_captured,,,
maria_etal2023,https://openalex.org/W2549319247,https://doi.org/10.1007/978-3-662-47461-7_13,Sustainability Rating As Internal Challenge for the Financial Sector,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3021106794,https://doi.org/10.26099/y3ze-9n61,The Financial Hardship Faced by Older Americans Needing Long-Term Services and Supports,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2125910579,https://doi.org/10.1093/inthealth/ihv014,Results from a survey of national immunization programmes on home-based vaccination record practices in 2013,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2990835792,https://doi.org/10.22495/rgcv9i4p3,The role of finance in environmental protection: A report on regulators’ perspective,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3124476548,,"GMG, Kopfpauschalen und Bürgerversicherungen: Der aktuelle Reformstand und seine intergenerativen Verteilungswirkungen",2004,not_captured,,,
maria_etal2023,https://openalex.org/W2147038647,https://doi.org/10.3280/riss2012-001003,Sustainability Issues in Finance,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2744772652,https://doi.org/10.1016/s2214-109x(17)30268-1,Community health systems: allowing community health workers to emerge from the shadows,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3046370772,https://doi.org/10.1016/j.retrec.2020.100923,Workshop 8: Beyond the farebox: Sustainable funding of public transport by better understanding service values,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3013688027,,Combatting Climate Change in the Pacific: The Role of Regional Organizations,2017,filtered_out,,,
maria_etal2023,https://openalex.org/W3048768655,https://doi.org/10.1016/j.ijid.2020.08.027,Translation of genomic epidemiology of infectious pathogens: Enhancing African genomics hubs for outbreaks,2020,not_captured,,,
maria_etal2023,https://openalex.org/W1532337688,https://doi.org/10.1080/20430795.2012.656469,Dialectics in sustainability,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2992856149,https://doi.org/10.1007/978-981-32-9495-0_6,Government Finance and Green Transformation and Development,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2229543832,,Leveraging Strengths: An Analysis of the Partners and Partnership of the United Nations Environment Programme’s Finance Initiative,2011,not_captured,,,
maria_etal2023,https://openalex.org/W4294322753,https://doi.org/10.54646/bijbecg.010,The Ripple Effect of EU Disclosures Regulation in Financial Services Sector,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3169339376,https://doi.org/10.35944/jofrp.2021.10.1.007,The Impact of Financial Sector Sustainability Guidelines andRegulations on the Financial Stability of South American Banks,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4248392639,https://doi.org/10.1504/ijge.2018.097497,The risk of environmental damage: a corporate governance perspective,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2974859279,https://doi.org/10.1505/146554819827293187,Access to information and local democracies: a case study of REDD+ and FLEGT/VPA in Cameroon,2019,filtered_out,remove,citation_isolated_old,5.0
maria_etal2023,https://openalex.org/W2759032898,https://doi.org/10.20508/ijrer.v7i3.5962.g7151,The Clean Development Mechanism as a Means to Assess the Kyoto Protocol in Colombia,2017,filtered_out,remove,citation_isolated_old,9.0
maria_etal2023,https://openalex.org/W2892481204,https://doi.org/10.20448/2002.41.1.8,An Analysis of the Development of China's Commercial Banks under the Structural Reform of the Supply Side,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3021088115,https://doi.org/10.1002/cpe.5784,<i>Retracted:</i> Green intelligent financial system construction paradigm based on deep learning and concurrency models,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2569945441,https://doi.org/10.1017/s2045796016001165,Mapping actions to improve access to medicines for mental disorders in low and middle income countries,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3126237245,,A STUDY OF GREEN BANKING AS AN INNOVATIVE TOOLS IN ENVIRONMENT SUSTAINABILITY,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3016384076,https://doi.org/10.3390/su12083144,Prediction the Contribution Rate of Long-Term Care Insurance for the Aged in China Based on the Balance of Supply and Demand,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4242977073,https://doi.org/10.1504/ijtp.2019.100079,Regional tourism in Inter-Governmental Authority on Development: a comparative policy and institutional best practice approach,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2886343054,https://doi.org/10.26525/jtfs2018.30.3.354361,VISITORS PREFERENCES ON FOREST CONSERVATION AND MANAGEMENT IN ENDAU–ROMPIN NATIONAL PARK,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2321468108,https://doi.org/10.9790/1684-11382732,Slum Rehabilitation with Fast Track Techniques,2014,not_captured,,,
maria_etal2023,https://openalex.org/W3175848536,https://doi.org/10.2478/danb-2020-0019,"Decision Making, Interest Intermediation, and Value: In Government, Public, and Private Agencies Corporatism for Work Promotion",2020,not_captured,,,
maria_etal2023,https://openalex.org/W3174506791,https://doi.org/10.4324/9781003121718-13,Funding the refugee crisis in Turkey,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2258977622,https://doi.org/10.1007/978-94-017-7242-6_10,Finance and Sustainability,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2803786067,https://doi.org/10.4337/9781786435781.00015,Institutional aspects of climate legislation,2017,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2997637258,https://doi.org/10.1007/978-3-030-35411-4_15,Enhancing Sustainable Development Through Regulatory Means and Market-Oriented Incentives for Waste Management in the GBA,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2059933379,https://doi.org/10.1377/hlthaff.28.3.w446,The Long And Winding Road: Reflections On California's ‘Year Of Health Reform’,2009,not_captured,,,
maria_etal2023,https://openalex.org/W3152790979,https://doi.org/10.18196/jai.v22i2.11349,Does Sustainable Banking Disclosure Affect Bank Efficiency? Evidence from Indonesia,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3173748837,,Analisis Kebijakan pembiayaan berkelanjutan untuk jaminan kesehatan semesta di Indonesia: studi kasus cukai rokok = Sustainable financing policy analysis for universal health coverage in Indonesia: the case of tobacco excise tax / Teuku Naraski Zahari,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3047604044,https://doi.org/10.25236/ajbm.2020.020505,"Environmental Information Disclosure, Credit Scale and Credit Cost",2020,not_captured,,,
maria_etal2023,https://openalex.org/W3004095415,https://doi.org/10.4018/978-1-7998-2173-1.ch013,Research on Green Supply Chain Finance Model With Multi-Party Participation,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3111849722,https://doi.org/10.33763/npndfi2020.03.041,Innovative debt financial instruments of state development banks,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3156453483,,A Literature Review of Venture Capital Financing and Growth of SMEs in Emerging Economies and An Agenda for Future Research,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2413783178,https://doi.org/10.1007/978-3-319-18239-1_3,Reverse Mortgage Schemes Financing Urban Dynamics Using the Multiple Decrement Approach,2015,not_captured,,,
maria_etal2023,https://openalex.org/W3201183052,https://doi.org/10.1007/s00772-021-00813-w,"Zentren für Seltene Erkrankungen – Strukturen, Aufgaben und Netzwerke",2021,not_captured,,,
maria_etal2023,https://openalex.org/W3023195414,https://doi.org/10.29121/ijetmr.v6.i5.2019.372,GAS PRODUCTION AND UTILIZATION IN NIGERIA: A LONG-TERM PERSPECTIVE,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2347497051,,Philippines - Sanitation sourcebook and decision aid,2008,not_captured,,,
maria_etal2023,https://openalex.org/W2582729219,,"World Bank Group President Jim Yong Kim’s speech at World health assembly : poverty, health and the human future",2013,not_captured,,,
maria_etal2023,https://openalex.org/W3016945172,https://doi.org/10.1142/s0218927519500111,Marching Towards Creating Shared Value: The Case of YES Bank,2019,filtered_out,remove,citation_isolated_old,3.0
