line_id,technology_group,priority_tier,ordinal,project_name,system,estimated_start,capacity_value,capacity_unit,estimated_investment_usd_mn,natural_retirement_year,estimated_retirement_year,ruptl
idn-jetp-progress-report-2025-transmission-328,transmission,priority,328,Transmission PLTS+BESS Sulbagut (Kuota) Tersebar 51 MW ke GI Eksisting/New Sistem Sulbagut,NUSA TENGGARA BARAT,2033,10,km,,,,
idn-jetp-progress-report-2025-transmission-329,transmission,priority,329,Transmission PLTB Sulbagsel (Kuota) Tersebar Tambahan 200 MW ke GI Eksisting / New Sistem Sulbagsel,NUSA TENGGARA BARAT,2033,40,km,,,,
idn-jetp-progress-report-2025-transmission-330,transmission,priority,330,Transmission PLTS+BESS Sulbagsel (Kuota) Tersebar Tambahan II 200 MW ke GI Eksisting / New Sistem Sulbagsel,NUSA TENGGARA TIMUR,2033,5,km,,,,
idn-jetp-progress-report-2025-transmission-331,transmission,priority,331,Transmission PLTS+BESS Sulbagsel (Kuota) Tersebar Tambahan I 51 MW ke GI Eksisting / New Sistem Sulbagsel,NUSA TENGGARA TIMUR,2033,20,km,,,,
idn-jetp-progress-report-2025-transmission-332,transmission,priority,332,Transmission PLTB Sulbagsel (Kuota) Tersebar 100 MW ke GI Eksisting / New Sistem Sulbagsel,NUSA TENGGARA TIMUR,2033,10,km,,,,
idn-jetp-progress-report-2025-transmission-333,transmission,priority,333,Transmission PLTS+BESS Sulbagsel (Kuota) Tersebar Tambahan I 168 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI UTARA,2033,10,km,,,,
idn-jetp-progress-report-2025-transmission-334,transmission,priority,334,Transmission PLTB Sulbagsel (Kuota) Tersebar Tambahan 200 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2033,10,km,,,,
idn-jetp-progress-report-2025-transmission-335,transmission,priority,335,Transmission PLTS+BESS Sulbagsel (Kuota) Tersebar Tambahan II 200 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2033,10,km,,,,
idn-jetp-progress-report-2025-transmission-336,transmission,priority,336,Transmission PLTS+BESS Sulbagsel (Kuota) Tersebar 50 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2033,10,km,,,,
idn-jetp-progress-report-2025-transmission-337,transmission,priority,337,Transmission PLTB Sulbagsel (Kuota) Tersebar 100 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2033,10,km,,,,
idn-jetp-progress-report-2025-transmission-338,transmission,priority,338,Transmission PLTB Sulbagsel (Kuota) Tersebar Tambahan 200 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI UTARA,2034,20,km,,,,
idn-jetp-progress-report-2025-transmission-339,transmission,priority,339,Transmission PLTS+BESS Sulbagsel (Kuota) Tersebar Tambahan II 300 MW ke,SULAWESI SELATAN,2034,20,km,,,,
idn-jetp-progress-report-2025-transmission-340,transmission,priority,340,Transmission PLTB+BESS Sulbagsel (Kuota) Tersebar Tambahan I 22 MW ke GI Eksisting/New Sistem Sulbagsel,NUSA TENGGARA BARAT,2034,10,km,,,,
idn-jetp-progress-report-2025-wind-1,wind,top_priority,1,Wind Sulbagsel (Kuota) Tersebar,Sulawesi Selatan,2024,60,MW,,,,
idn-jetp-progress-report-2025-wind-2,wind,top_priority,2,Wind Sulbagsel (Kuota) Tersebar,Sulawesi Selatan,2026,70,MW,,,,
idn-jetp-progress-report-2025-wind-3,wind,priority,3,Wind Bayu Sumatera¹),Aceh,2026,55,MW,,,,
idn-jetp-progress-report-2025-wind-4,wind,priority,4,Wind Jawa-Bali (Kuota) Tersebar I,Jawa Barat,2026,150,MW,,,,
idn-jetp-progress-report-2025-wind-5,wind,priority,5,Wind Isolated Jateng,Jawa Tengah,2026,2.2,MW,,,,
idn-jetp-progress-report-2025-wind-6,wind,priority,6,Wind Isolated Bali,Bali,2026,10,MW,,,,
idn-jetp-progress-report-2025-wind-7,wind,top_priority,7,Wind+BESS Sumba (Kuota) Tersebar,Nusa Tenggara Timur,2026,3,MW,,,,
idn-jetp-progress-report-2025-wind-8,wind,priority,8,Wind+BESS Lombok (Kuota) Tersebar,Nusa Tenggara Barat,2027,30,MW,,,,
idn-jetp-progress-report-2025-wind-9,wind,top_priority,9,Wind+BESS Timor (Kuota) Tersebar,Nusa Tenggara Timur,2027,11,MW,,,,
idn-jetp-progress-report-2025-wind-10,wind,top_priority,10,Wind+BESS Timor (Kuota) Tersebar,Nusa Tenggara Timur,2027,11,MW,,,,
idn-jetp-progress-report-2025-wind-11,wind,priority,11,Wind Tanah Laut,Kalimantan Selatan,2028,70,MW,,,,
idn-jetp-progress-report-2025-wind-12,wind,priority,12,Wind Bayu Sumatera¹),Aceh,2028,55,MW,,,,
idn-jetp-progress-report-2025-wind-13,wind,priority,13,Wind Banten,Banten,2028,100,MW,,,,
idn-jetp-progress-report-2025-wind-14,wind,priority,14,Wind+BESS Lombok (Kuota) Tersebar,Nusa Tenggara Barat,2028,30,MW,,,,
idn-jetp-progress-report-2025-wind-15,wind,priority,15,Wind Banten,Banten,2029,100,MW,,,,
idn-jetp-progress-report-2025-wind-16,wind,priority,16,Wind+BESS Sulbagut (Kuota) Tersebar Tambahan,Sulawesi Utara,2029,20,MW,,,,
idn-jetp-progress-report-2025-wind-17,wind,priority,17,Wind+BESS Maubesi,Nusa Tenggara Timur,2029,3.3,MW,,,,
idn-jetp-progress-report-2025-wind-18,wind,priority,18,Wind Sumatera (Kuota Tersebar)¹),Aceh,2030,110,MW,,,,
idn-jetp-progress-report-2025-wind-19,wind,priority,19,Wind Jawa-Bali (Kuota) Tersebar II,Jawa Timur,2030,80,MW,,,,
idn-jetp-progress-report-2025-wind-20,wind,priority,20,Wind Jawa-Bali (Kuota) Tersebar II,Jawa Barat,2031,75,MW,,,,
idn-jetp-progress-report-2025-wind-21,wind,priority,21,Wind Jawa-Bali (Kuota) Tersebar I,Jawa Tengah,2031,60,MW,,,,
idn-jetp-progress-report-2025-wind-22,wind,priority,22,Wind+BESS Ambon (Kuota) Tersebar,Maluku,2031,30,MW,,,,
idn-jetp-progress-report-2025-wind-23,wind,priority,23,Wind Jawa-bali (Kuota) Tersebar III,Jawa Barat,2032,150,MW,,,,
idn-jetp-progress-report-2025-wind-24,wind,priority,24,Wind Jawa-Bali (Kuota) Tersebar II,Jawa Tengah,2032,50,MW,,,,
idn-jetp-progress-report-2025-wind-25,wind,priority,25,Wind Jawa-Bali (Kuota) Tersebar III,Jawa Tengah,2032,50,MW,,,,
idn-jetp-progress-report-2025-wind-26,wind,priority,26,Wind+BESS Timor (Kuota) Tersebar,Nusa Tenggara Timur,2032,22,MW,,,,
idn-jetp-progress-report-2025-wind-27,wind,priority,27,Wind Bayu Sumatera (Kuota) Tersebar,Lampung,2033,270,MW,,,,
idn-jetp-progress-report-2025-wind-28,wind,priority,28,Wind Jawa-bali (Kuota) Tersebar I,Daerah Istimewa Yogyakarta (DIY),2033,50,MW,,,,
idn-jetp-progress-report-2025-wind-29,wind,priority,29,Wind Jawa-Bali (Kuota) Tersebar II,Jawa Timur,2033,100,MW,,,,
idn-jetp-progress-report-2025-wind-30,wind,priority,30,Wind Sumatera (Kuota) Tersebar¹⁾,Aceh,2034,100,MW,,,,
idn-jetp-progress-report-2025-wind-31,wind,priority,31,Wind Jawa-Bali (Kuota) Tersebar III,Banten,2034,300,MW,,,,
idn-jetp-progress-report-2025-wind-32,wind,priority,32,Wind Jawa-Bali (Kuota) Tersebar II,Banten,-,300,MW,,,,
idn-jetp-progress-report-2025-wind-33,wind,priority,33,Wind Jawa-Bali (Kuota) Tersebar IV,Banten,-,600,MW,,,,
idn-jetp-progress-report-2025-wind-34,wind,priority,34,Wind Jawa-Bali (Kuota) Tersebar IV,Jawa Barat,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-35,wind,priority,35,Wind Jawa-Bali (Kuota) Tersebar V,Jawa Barat,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-36,wind,priority,36,Wind Jawa-Bali (Kuota) Tersebar IV,Jawa Tengah,-,100,MW,,,,
idn-jetp-progress-report-2025-wind-37,wind,priority,37,Wind Jawa-Bali (Kuota) Tersebar V,Jawa Tengah,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-38,wind,priority,38,Wind Jawa-Bali (Kuota) Tersebar VI,Jawa Tengah,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-39,wind,priority,39,Wind Jawa-Bali (Kuota) Tersebar VII,Jawa Tengah,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-40,wind,priority,40,Wind Jawa-bali (Kuota) Tersebar II,Daerah Istimewa Yogyakarta (DIY),-,200,MW,,,,
idn-jetp-progress-report-2025-wind-41,wind,priority,41,Wind Jawa-bali (Kuota) Tersebar III,Daerah Istimewa Yogyakarta (DIY),-,100,MW,,,,
idn-jetp-progress-report-2025-wind-42,wind,priority,42,Wind Jawa-bali (Kuota) Tersebar IV,Daerah Istimewa Yogyakarta (DIY),-,100,MW,,,,
idn-jetp-progress-report-2025-wind-43,wind,priority,43,Wind Jawa-Bali (Kuota) Tersebar IV,Jawa Timur,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-44,wind,priority,44,Wind Jawa-Bali (Kuota) Tersebar V,Jawa Timur,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-45,wind,priority,45,Wind Jawa-Bali (Kuota) Tersebar III,Jawa Timur,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-46,wind,priority,46,Wind Jawa-Bali (Kuota) Tersebar VII,Jawa Timur,-,100,MW,,,,
idn-jetp-progress-report-2025-wind-47,wind,priority,47,Wind Jawa-Bali (Kuota) Tersebar VI,Jawa Timur,-,100,MW,,,,
idn-jetp-progress-report-2025-wind-48,wind,priority,48,Wind Jawa-Bali (Kuota) Tersebar VIII,Jawa Timur,-,100,MW,,,,
idn-jetp-progress-report-2025-wind-49,wind,priority,49,Wind Jawa-Bali (Kuota) Tersebar X,Jawa Timur,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-50,wind,priority,50,Wind Jawa-Bali (Kuota) Tersebar XI,Jawa Timur,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-51,wind,priority,51,Wind Jawa-Bali (Kuota) Tersebar XII,Jawa Timur,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-52,wind,priority,52,Wind Jawa-Bali (Kuota) Tersebar IX,Jawa Timur,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-53,wind,priority,53,Wind+BESS Sulbagsel (Kuota) Tersebar Tambahan,Sulawesi Selatan,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-54,wind,priority,54,Wind+BESS Sulbagsel (Kuota) Tersebar Tambahan,Sulawesi Selatan,-,200,MW,,,,
idn-jetp-progress-report-2025-wind-55,wind,priority,55,Wind+BESS Sulbagsel (Kuota) Tersebar Tambahan,Sulawesi Selatan,-,200,MW,,,,
